namespace	key	source_text	context
CodeRescueCampaign	campaign.415.rabat_ma.mission_brief	Rabat has a broken evacuation chain. Write countNodes/count_nodes to follow next-index links from the start node until the chain ends. Stage 5 - Algorithmic Search. Curriculum focus: stateful traversal through linked rescue nodes. Stage goal: Use algorithmic invariants to reduce work, especially bounds, sentinels, and sorted data. Graduation strategy: advance from one rescue node to the next until the chain ends. Recommended first pass: Java. Hint: start at the given node, count it, then replace current with the next index until the chain says stop. Architecture: African Urban Relay with linked evacuation posts around Rabat Signal Spire, signature 415 Play detail: Evacuation chain 3: node markers show current, next, and stop sentinel movement. Language track: Java track emphasizes exact public static signatures, typed arrays, and readable branch blocks. Current concept: stateful traversal through linked rescue nodes. Rank 415 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: node traversal teaches state, sentinel values, and moving through connected structures. Predict before coding: predict the node visit order from start to sentinel. Optional worked example: worked example: next=[1,2,-1], start=0 visits three nodes. Code-trace mini-game: trace one visible case before editing. Mistake glossary: forgetting to advance current creates an infinite evacuation loop. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 1. Visual debugger: linked rescue posts label current, next, count, and sentinel so traversal state is visible at each step. Progression plan: curriculum map places this mission in Stage 5 - Algorithmic Search; spaced review path: capstone review combining structures, validation, and search; expansion bridge: multi-function capstone combining two or three concepts; side objectives reward comments, edge cases, and clean returns. Character plan: network engineer mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Rabat. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, Northeast Relay ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 415, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: countNodes over the chain 0 -> 1 -> 2 -> stop must return 3. Hidden tests: evacuation chain batch 1 changes the start node and stops only at the sentinel.	Terminal mission brief for Rabat, MA
CodeRescueCampaign	campaign.415.rabat_ma.radio_briefing	Radio briefing: Rabat, MA is stop 415 on the national route. Secure the Rabat Signal Spire in the African Urban Relay, finish the stateful traversal through linked rescue nodes lesson, then extract the survivor team. New city feature: Evacuation chain 3: node markers show current, next, and stop sentinel movement.	Radio/subtitle briefing for Rabat, MA
CodeRescueCampaign	campaign.415.rabat_ma.hint	Hint: start at the given node, count it, then replace current with the next index until the chain says stop.	Coding hint for Rabat, MA
CodeRescueCampaign	campaign.415.rabat_ma.visible	Visible test: countNodes over the chain 0 -> 1 -> 2 -> stop must return 3.	Visible test description for Rabat, MA
CodeRescueCampaign	campaign.415.rabat_ma.hidden	Hidden tests: evacuation chain batch 1 changes the start node and stops only at the sentinel.	Hidden test description for Rabat, MA
CodeRescueCampaign	campaign.416.montreal_ca_qc.terminal_title	Montreal: Sorted Cache Binary Search	Terminal title for Montreal, CA-QC
CodeRescueCampaign	campaign.416.montreal_ca_qc.mission_brief	Montreal is searching a sorted supply cache. Write binarySearch/binary_search to find a target by halving the search space, returning the target index or the not-found value. Stage 5 - Algorithmic Search. Curriculum focus: halving a sorted search space with bounds. Stage goal: Use algorithmic invariants to reduce work, especially bounds, sentinels, and sorted data. Graduation strategy: track low/high bounds, test the midpoint, and discard half the search space. Recommended first pass: C. Hint: keep low and high bounds; if the midpoint is too small, move low up, otherwise move high down. Architecture: Great Lakes Industrial with halved search vault around Montreal Rescue Arch, signature 416 Play detail: Sorted-cache vault 4: shrinking light bands show low, mid, and high bounds. Language track: C track emphasizes buffer safety, pointer discipline, null terminators, and explicit counts. Current concept: halving a sorted search space with bounds. Rank 416 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: halving a search space turns brute force into a fast algorithmic decision. Predict before coding: predict low, mid, and high after the first comparison. Optional worked example: worked example: target 6 in [2,4,6,8] checks the middle before shrinking. Code-trace mini-game: trace one visible case before editing. Mistake glossary: stale bounds repeat the same mid and never prove not-found. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 2. Visual debugger: shrinking light bands mark low, mid, high, and discarded ranges so each comparison visibly halves the space. Progression plan: curriculum map places this mission in Stage 5 - Algorithmic Search; spaced review path: capstone review combining structures, validation, and search; expansion bridge: multi-function capstone combining two or three concepts; side objectives reward comments, edge cases, and clean returns. Character plan: supply-cache analyst mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Montreal. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, Canadian Shield Corridor ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 416, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: binarySearch([2,4,6,8,10], 6) must find the target without scanning linearly. Hidden tests: sorted-cache batch 2 includes first, middle, last, and not-found targets.	Terminal mission brief for Montreal, CA-QC
CodeRescueCampaign	campaign.416.montreal_ca_qc.radio_briefing	Radio briefing: Montreal, CA-QC is stop 416 on the national route. Secure the Montreal Rescue Arch in the Great Lakes Industrial, finish the halving a sorted search space with bounds lesson, then extract the survivor team. New city feature: Sorted-cache vault 4: shrinking light bands show low, mid, and high bounds.	Radio/subtitle briefing for Montreal, CA-QC
CodeRescueCampaign	campaign.416.montreal_ca_qc.hint	Hint: keep low and high bounds; if the midpoint is too small, move low up, otherwise move high down.	Coding hint for Montreal, CA-QC
CodeRescueCampaign	campaign.416.montreal_ca_qc.visible	Visible test: binarySearch([2,4,6,8,10], 6) must find the target without scanning linearly.	Visible test description for Montreal, CA-QC
CodeRescueCampaign	campaign.416.montreal_ca_qc.hidden	Hidden tests: sorted-cache batch 2 includes first, middle, last, and not-found targets.	Hidden test description for Montreal, CA-QC
CodeRescueCampaign	campaign.417.vancouver_ca_bc.terminal_title	Vancouver: Even-Unit Triage Filter	Terminal title for Vancouver, CA-BC
CodeRescueCampaign	campaign.417.vancouver_ca_bc.mission_brief	Vancouver must route even-numbered emergency units first. Write evenNumbers/even_numbers to keep only even values in order. Stage 5 - Algorithmic Search. Curriculum focus: array filtering with predicates. Stage goal: Use algorithmic invariants to reduce work, especially bounds, sentinels, and sorted data. Graduation strategy: preserve input order while keeping only values that pass the even test. Recommended first pass: Python. Hint: keep a separate output index or append only when value % 2 equals 0. Architecture: Great Lakes Industrial with triage conveyor lanes around Vancouver Data Beacon, signature 417 Play detail: Triage sorter 1: even-number lanes lead to rescue while odd lanes become decoys. Language track: Python track emphasizes small readable helpers, list operations, and clear loop intent. Current concept: array filtering with predicates. Rank 417 launch track note: this run keeps the campaign terminal on the language selected before deployment. Learning support: Why this matters: filtering is the foundation of data cleanup, search results, and mission triage. Predict before coding: predict which values survive a short mixed odd/even list. Optional worked example: worked example: [1,2,3,4] keeps [2,4] without reordering. Code-trace mini-game: trace one visible case before editing. Mistake glossary: appending every value or changing order breaks triage routing. Hidden-test replay: after validation, compare the visible case with the seeded hidden batch 3. Visual debugger: triage lanes split kept even values from rejected odd values so predicate filtering has a physical route. Progression plan: curriculum map places this mission in Stage 5 - Algorithmic Search; spaced review path: capstone review combining structures, validation, and search; expansion bridge: multi-function capstone combining two or three concepts; side objectives reward comments, edge cases, and clean returns. Character plan: data medic mentor NPC, named survivor team, role icon, post-rescue dialogue, recurring radio ally, readable nameplate, and debrief vignette for Vancouver. Flow plan: first-session route preview, practice-only terminal option, replay-from-journal hook, beginner/normal/challenge tuning band 5, terminal-pressure dampener, return markers, fail-safe objective board, reward choice kiosk, stage recap, profile stats, review recommendation, and save-slot preview. Accessibility and polish plan: scalable terminal/HUD/subtitle text, colorblind-safe markers, remappable keyboard/controller prompts, screen-reader mission summary, wrapped severity-labeled errors, audio stingers, Canadian Shield Corridor ambient loop, low-combat learning note, photo/inspect cue, main-menu curriculum access, loading tip, and subtitle-safe radio layout. QA plan: runtime spawn audit sample 417, tutorial-terminal-rescue-extraction-fast-travel smoke path, performance budgets for enemies/proxies/props/lights/text, packaged-build audit, and weekly release checklist sign-off. Visible test: evenNumbers([1,2,3,4,5,6]) must return [2,4,6]. Hidden tests: city batch 3 includes odd-only edges and preserves even-number order.	Terminal mission brief for Vancouver, CA-BC
